X,Y,OBJECTID,ASSETID,TREEID,ASSETCODE,OWNER,INSTYR,INSTYRCONF,MAT,MATCONF,LOCGEN,HRMINTRST,WIRES,SP_SCIEN,SP_COMM,DBH,SIZE2UNIT,SIZE2CONF,ASSETSTAT,INSTDATE,LOCATION,MAINTBY,FCODE,ADDDATE,MODDATE,SDATE,SOURCE,SACC
-63.587263584,44.635910747,9563092,TRE132715,TRE132715,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACRU,ACRU,2,MM,2,INS,,SOUTH ST FROM HENRY ST TO WATERLOO ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6059433519999,44.651846757,9563093,TRE134890,TRE134890,TRE,HRM,,,WOOD,1,ROW,Y,N,SYRE,SYRE,1,MM,2,INS,,ALMON ST FROM DUBLIN ST TO OXFORD ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.583451807,44.6415585500001,9563094,TRE132466,TRE132466,TRE,HRM,,,WOOD,1,ROW,Y,N,QURO,QURO,2,MM,2,INS,,SUMMER ST AT SPRING GARDEN RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.590718228,44.6384914540001,9563095,TRE132663,TRE132663,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,6,MM,2,INS,,LEMARCHANT ST FROM UNIVERSITY AVE TO COBURG RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.587047516,44.6362340110001,9563096,TRE132681,TRE132681,TRE,HRM,,,WOOD,1,ROW,Y,N,GIBI,GIBI,2,MM,2,INS,,HENRY ST FROM SOUTH ST TO UNIVERSITY AVE,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5864242819999,44.6362059510001,9563097,TRE132687,TRE132687,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,5,MM,2,INS,,SOUTH ST FROM DAVIS ST TO HENRY ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.586079463,44.6495246800001,9563098,TRE132225,TRE132225,TRE,HRM,,,WOOD,1,ROW,Y,N,ULAM,ULAM,5,MM,2,INS,,COGSWELL ST FROM NORTH PARK ST TO ROBIE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.583573793,44.6419933000001,9563099,TRE132458,TRE132458,TRE,HRM,,,WOOD,1,ROW,Y,N,TI,TI,3,MM,2,INS,,SUMMER ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5899731549999,44.646708715,9563100,TRE132811,TRE132811,TRE,HRM,,,WOOD,1,ROW,Y,N,ULAM,ULAM,8,MM,2,INS,,ROBIE ST FROM SHIRLEY ST TO COGSWELL ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.587840736,44.6285814720001,9563101,TRE132788,TRE132788,TRE,HRM,,,WOOD,1,ROW,Y,N,PINRES,PINRES,4,MM,2,INS,,WINWICK RD FROM MARLBOROUGH WDS TO END,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.58594113,44.6464105160001,9563102,TRE132404,TRE132404,TRE,HRM,,,WOOD,1,ROW,Y,Y,ULAM,ULAM,5,MM,2,INS,,SUMMER ST FROM VETERANS MEMORIAL LANE TO SUMMER ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.594286263,44.640585942,9563103,TRE132163,TRE132163,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,5,MM,2,INS,,CHESTNUT ST FROM WATT ST TO JUBILEE RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.598467526,44.63818616,9563104,TRE131896,TRE131896,TRE,HRM,,,WOOD,1,ROW,Y,Y,CEOC,CEOC,4,MM,2,INS,,WAEGWOLTIC AVE FROM CAMBRIDGE ST TO CONNROSE AVE,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.611506081,44.6594115030001,9563105,TRE135610,TRE135610,TRE,HRM,,,WOOD,1,ROW,Y,N,UNO,UNO,3,MM,2,OUT,,WINDSOR ST FROM ASHTON LANE TO MAXWELL AVE,HRM,LCST,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.590135037,44.6470064390001,9563106,TRE132815,TRE132815,TRE,HRM,,,WOOD,1,ROW,Y,N,ULAM,ULAM,6,MM,2,INS,,ROBIE ST FROM SHIRLEY ST TO COGSWELL ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.595714287,44.640934282,9563107,TRE131927,TRE131927,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,3,MM,2,INS,,PRESTON ST FROM JENNINGS ST TO JUBILEE RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5953518009999,44.638933955,9563108,TRE132039,TRE132039,TRE,HRM,,,WOOD,1,ROW,Y,N,ULAM,ULAM,2,MM,2,INS,,PAYZANT AVE FROM LILAC ST TO LARCH ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5877735249999,44.648742924,9563109,TRE132282,TRE132282,TRE,HRM,,,WOOD,1,ROW,Y,N,COFL,COFL,1,MM,2,INS,,COGSWELL ST FROM NORTH PARK ST TO ROBIE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.592434119,44.6484559670001,9563110,TRE135376,TRE135376,TRE,HRM,,,WOOD,1,ROW,Y,N,TI,TI,3,MM,2,INS,,PARKER ST FROM WINDSOR ST TO WELSFORD ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5877610489999,44.6358002530001,9563111,TRE132717,TRE132717,TRE,HRM,,,WOOD,1,ROW,Y,Y,TI,TI,4,MM,2,INS,,SOUTH ST FROM WATERLOO ST TO SEYMOUR ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.583916782,44.6426270090001,9563112,TRE132448,TRE132448,TRE,HRM,,,WOOD,1,ROW,Y,N,ULAM,ULAM,3,MM,2,INS,,SUMMER ST AT SACKVILLE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.608817083,44.657954793,9563113,TRE135623,TRE135623,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,,M,2,INS,,WINDSOR ST FROM HAWK TERR TO ENGINEERS WAY,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.594734951,44.634221143,9563114,TRE132762,TRE132762,TRE,HRM,,,WOOD,1,ROW,Y,Y,GIBI,GIBI,1,MM,2,INS,,SOUTH ST FROM DALHOUSIE ST TO SOUTH ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6091705549999,44.6581912830001,9563115,TRE135618,TRE135618,TRE,HRM,,,WOOD,1,ROW,Y,N,UNO,UNO,3,MM,2,OUT,,WINDSOR ST FROM HAWK TERR TO ENGINEERS WAY,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/11 03:04:49+00,2020/01/15 03:59:59+00,TPW,XY
-63.586490482,44.637271921,9563116,TRE132704,TRE132704,TRE,HRM,,,WOOD,1,ROW,Y,Y,TI,TI,7,MM,2,INS,,EDWARD ST FROM SOUTH ST TO UNIVERSITY AVE,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5941219589999,44.6402792040001,9563117,TRE132159,TRE132159,TRE,HRM,,,WOOD,1,ROW,Y,Y,TI,TI,5,MM,2,INS,,CHESTNUT ST FROM WATT ST TO JUBILEE RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5835553439999,44.641956055,9563118,TRE132459,TRE132459,TRE,HRM,,,WOOD,1,ROW,Y,N,ULAM,ULAM,2,MM,2,INS,,SUMMER ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5900837619999,44.646584859,9563119,TRE132820,TRE132820,TRE,HRM,,,WOOD,1,ROW,Y,N,GIBI,GIBI,1,MM,2,INS,,ROBIE ST FROM COGSWELL ST TO PEPPERELL ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.587126451,44.640918561,9563120,TRE132864,TRE132864,TRE,HRM,,,WOOD,1,ROW,Y,N,ACSA1,ACSA1,1,MM,2,INS,,ROBIE ST FROM COBURG RD TO BLISS ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.589590282,44.6456693390001,9563121,TRE132831,TRE132831,TRE,HRM,,,WOOD,1,ROW,Y,N,QURU,QURU,2,MM,2,INS,,ROBIE ST FROM CEDAR ST TO SHIRLEY ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.587212296,44.6468421340001,9563122,TRE132528,TRE132528,TRE,HRM,,,WOOD,1,ROW,Y,N,ULAM,ULAM,5,MM,2,INS,,BELL RD FROM BELL RD TO ROBIE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.611176788,44.659233634,9563123,TRE135611,TRE135611,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,5,MM,2,INS,,WINDSOR ST FROM ASHTON LANE TO MAXWELL AVE,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6001739929999,44.638739597,9563124,TRE131921,TRE131921,TRE,HRM,,,WOOD,1,ROW,Y,N,ACRU,ACRU,5,MM,2,INS,,GELDERT ST FROM CONNROSE AVE TO BEECH ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.597150181,44.6399220800001,9563125,TRE131968,TRE131968,TRE,HRM,,,WOOD,1,ROW,Y,Y,QURU,QURU,5,MM,2,INS,,JENNINGS ST FROM LARCH ST TO OXFORD ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5966163639999,44.6403050370001,9563126,TRE131943,TRE131943,TRE,HRM,,,WOOD,1,ROW,Y,Y,TI,TI,5,MM,2,INS,,LARCH ST FROM JENNINGS ST TO JUBILEE RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5934867519999,44.6346347900001,9563127,TRE132776,TRE132776,TRE,HRM,,,WOOD,1,ROW,Y,N,TI,TI,1,MM,2,INS,,SOUTH ST FROM ALUMNI CRES TO DALHOUSIE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5851722469999,44.644984268,9563128,TRE132423,TRE132423,TRE,HRM,,,WOOD,1,ROW,Y,N,ULAM,ULAM,5,MM,2,INS,,SUMMER ST FROM VETERANS MEMORIAL LANE TO SUMMER ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5966612789999,44.640377202,9563129,TRE131945,TRE131945,TRE,HRM,,,WOOD,1,ROW,Y,Y,TI,TI,5,MM,2,INS,,LARCH ST FROM JENNINGS ST TO JUBILEE RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.596091368,44.639270228,9563130,TRE132011,TRE132011,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACRU,ACRU,5,MM,2,INS,,LARCH ST FROM PAYZANT AVE TO JENNINGS ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.586175939,44.6288837050001,9563131,TRE132799,TRE132799,TRE,HRM,,,WOOD,1,ROW,Y,Y,QURU,QURU,5,MM,2,INS,,MARLBOROUGH WDS FROM WINWICK RD TO MARLBOROUGH WDS,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.605792045,44.652118274,9563132,TRE134894,TRE134894,TRE,HRM,,,WOOD,1,ROW,Y,N,UNO,UNO,5,MM,2,OUT,,ALMON ST FROM DUBLIN ST TO OXFORD ST,HRM,LCST,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.612641181,44.6599993720001,9563133,TRE135607,TRE135607,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACSA2,ACSA2,2,MM,2,INS,,WINDSOR ST FROM MAXWELL AVE TO BISON CRES,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5923787999999,44.64838955,9563134,TRE135374,TRE135374,TRE,HRM,,,WOOD,1,ROW,Y,N,ACRU,ACRU,2,MM,2,INS,,PARKER ST FROM WINDSOR ST TO WELSFORD ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.591458196,44.634989074,9563135,TRE132746,TRE132746,TRE,HRM,,,WOOD,1,ROW,Y,Y,QURU,QURU,1,MM,2,INS,,SOUTH ST FROM ALUMNI CRES TO ALUMNI CRES,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5933154219999,44.6345644290001,9563136,TRE132755,TRE132755,TRE,HRM,,,WOOD,1,ROW,Y,Y,LIST,LIST,3,MM,2,INS,,SOUTH ST FROM ALUMNI CRES TO DALHOUSIE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5860750049999,44.649405577,9563137,TRE132292,TRE132292,TRE,HRM,,,WOOD,1,ROW,Y,Y,TI,TI,5,MM,2,INS,,COGSWELL ST FROM NORTH PARK ST TO ROBIE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5895520189999,44.6455928600001,9563138,TRE132832,TRE132832,TRE,HRM,,,WOOD,1,ROW,Y,N,QURU,QURU,2,MM,2,INS,,ROBIE ST FROM CEDAR ST TO SHIRLEY ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.590926818,44.6388900590001,9563139,TRE132666,TRE132666,TRE,HRM,,,WOOD,1,ROW,Y,N,FRPE,FRPE,2,MM,2,INS,,LEMARCHANT ST FROM UNIVERSITY AVE TO COBURG RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.598429369,44.638598931,9563140,TRE131906,TRE131906,TRE,HRM,,,WOOD,1,ROW,Y,N,FRPE,FRPE,3,MM,2,INS,,CAMBRIDGE ST FROM WAEGWOLTIC AVE TO GELDERT ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5853050599999,44.6452350930001,9563141,TRE132419,TRE132419,TRE,HRM,,,WOOD,1,ROW,Y,N,AM,AM,1,MM,2,INS,,SUMMER ST FROM VETERANS MEMORIAL LANE TO SUMMER ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.595093058,44.638988081,9563142,TRE132037,TRE132037,TRE,HRM,,,WOOD,1,ROW,Y,N,TI,TI,3,MM,2,INS,,PAYZANT AVE FROM LILAC ST TO LARCH ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.595587543,44.6409866820001,9563143,TRE132219,TRE132219,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,5,MM,2,INS,,PRESTON ST FROM JENNINGS ST TO JUBILEE RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5938568989999,44.640090023,9563144,TRE132156,TRE132156,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,3,MM,2,INS,,WATT ST FROM WALNUT ST TO CHESTNUT ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.587321167,44.6439208050001,9563145,TRE132516,TRE132516,TRE,HRM,,,WOOD,1,ROW,Y,Y,ULAM,ULAM,6,MM,2,INS,,VETERANS MEMORIAL LANE FROM VETERANS MEMORIAL LANE TO ROBIE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.586181755,44.6289066190001,9563146,TRE132798,TRE132798,TRE,HRM,,,WOOD,1,ROW,Y,N,QURU,QURU,3,MM,2,INS,,MARLBOROUGH WDS FROM WINWICK RD TO MARLBOROUGH WDS,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.586475434,44.637231661,9563147,TRE132705,TRE132705,TRE,HRM,,,WOOD,1,ROW,Y,Y,TI,TI,7,MM,2,INS,,EDWARD ST FROM SOUTH ST TO UNIVERSITY AVE,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.584329769,44.643412896,9563148,TRE132435,TRE132435,TRE,HRM,,,WOOD,1,ROW,Y,N,ULAM,ULAM,5,MM,2,INS,,SUMMER ST AT SACKVILLE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.597850831,44.6383566870001,9563149,TRE131901,TRE131901,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,6,MM,2,INS,,WAEGWOLTIC AVE FROM OXFORD ST TO CAMBRIDGE ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.592138478,44.647938857,9563150,TRE135366,TRE135366,TRE,HRM,,,WOOD,1,ROW,Y,N,TI,TI,2,MM,2,INS,,PARKER ST FROM WINDSOR ST TO WELSFORD ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.586796968,44.6375362470001,9563151,TRE132700,TRE132700,TRE,HRM,,,WOOD,1,ROW,Y,Y,ULAM,ULAM,6,MM,2,INS,,EDWARD ST FROM SOUTH ST TO UNIVERSITY AVE,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.589018515,44.635636424,9563152,TRE132722,TRE132722,TRE,HRM,,,WOOD,1,ROW,Y,N,QURU,QURU,7,MM,2,INS,,SOUTH ST FROM CARTARET ST TO LEMARCHANT ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.594883744,44.6384574240001,9563153,TRE132050,TRE132050,TRE,HRM,,,WOOD,1,ROW,Y,N,TI,TI,3,MM,2,INS,,LILAC ST FROM COBURG RD TO PAYZANT AVE,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5871185189999,44.6359404200001,9563154,TRE132714,TRE132714,TRE,HRM,,,WOOD,1,ROW,Y,Y,ULAM,ULAM,7,MM,2,INS,,SOUTH ST FROM HENRY ST TO WATERLOO ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5896795319999,44.6473783420001,9563155,TRE132329,TRE132329,TRE,HRM,,,WOOD,1,ROW,Y,N,ULAM,ULAM,5,MM,2,INS,,COGSWELL ST FROM ROBIE ST TO NORTH PARK ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.593797114,44.639186195,9563156,TRE132059,TRE132059,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,4,MM,2,INS,,PAYZANT AVE FROM CHESTNUT ST TO PRESTON ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.59289065,44.6396989790001,9563157,TRE132090,TRE132090,TRE,HRM,,,WOOD,1,ROW,Y,Y,TI,TI,4,MM,2,INS,,WALNUT ST FROM COBURG RD TO WATT ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6160171299999,44.660732925,9563158,TRE135784,TRE135784,TRE,HRM,,,WOOD,1,ROW,Y,N,UNO,UNO,1,MM,2,OUT,,WINDSOR ST FROM HOOD ST TO STRAWBERRY HILL ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/11 03:04:49+00,2020/01/15 03:59:59+00,TPW,XY
-63.606358574,44.6535942780001,9563159,TRE135048,TRE135048,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,8,MM,2,INS,,LONDON ST FROM DUBLIN ST TO OXFORD ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6056873489999,44.6540780170001,9563160,TRE134997,TRE134997,TRE,HRM,,,WOOD,1,ROW,Y,N,CACO,CACO,3,MM,2,INS,,LONDON ST FROM WINDSOR ST TO DUBLIN ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6057558099999,44.6550503020001,9563161,TRE135092,TRE135092,TRE,HRM,,,WOOD,1,ROW,Y,N,ULAM,ULAM,6,MM,2,INS,,LIVERPOOL ST FROM WINDSOR ST TO DUBLIN ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6044329539999,44.6541284580001,9563162,TRE134957,TRE134957,TRE,HRM,,,WOOD,1,ROW,Y,Y,AECA,AECA,6,MM,2,INS,,EDINBURGH ST FROM WINDSOR ST TO DUBLIN ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.569523029,44.645609585,9563163,TRE134105,TRE134105,TRE,HRM,,,WOOD,1,ROW,Y,N,UNO,UNO,2,MM,2,INS,,SALTER ST FROM LOWER WATER ST TO END,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6078251659999,44.6565534260001,9563164,TRE135205,TRE135205,TRE,HRM,,,WOOD,1,ROW,Y,N,PLAC,PLAC,3,MM,2,INS,,BAYERS RD FROM WINDSOR ST TO WINDSOR ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.605784555,44.660957038,9563165,TRE135656,TRE135656,TRE,HRM,,,WOOD,1,ROW,Y,N,MAPR,MAPR,3,MM,2,INS,,STAIRS ST FROM MASSACHUSETTS AVE TO KEMPT RD,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5931941379999,44.648314795,9563166,TRE135330,TRE135330,TRE,HRM,,,WOOD,1,ROW,Y,Y,ULAM,ULAM,6,MM,2,INS,,WINDSOR ST FROM PARKER ST TO WELSFORD ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.606053805,44.6527982760001,9563167,TRE134985,TRE134985,TRE,HRM,,,WOOD,1,ROW,Y,Y,SYRE,SYRE,2,MM,2,INS,,EDINBURGH ST FROM DUBLIN ST TO OXFORD ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.599319916,44.648000473,9563168,TRE134372,TRE134372,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,5,MM,2,INS,,LAWRENCE ST FROM CHEBUCTO LANE TO HARVARD ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5931365329999,44.6499411710001,9563169,TRE135264,TRE135264,TRE,HRM,,,WOOD,1,ROW,Y,Y,ULAM,ULAM,7,MM,2,INS,,COMPTON AVE FROM ROBIE ST TO WINDSOR ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6033834209999,44.652288636,9563170,TRE134621,TRE134621,TRE,HRM,,,WOOD,1,ROW,Y,Y,ULAM,ULAM,5,MM,2,INS,,DUBLIN ST FROM VIENNA ST TO BERLIN ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.6044628769999,44.653947959,9563171,TRE134946,TRE134946,TRE,HRM,,,WOOD,1,ROW,Y,Y,ACPL,ACPL,5,MM,2,INS,,EDINBURGH ST FROM WINDSOR ST TO DUBLIN ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.5915821729999,44.6489422450001,9563172,TRE135297,TRE135297,TRE,HRM,,,WOOD,1,ROW,Y,Y,TI,TI,6,MM,2,INS,,WELSFORD ST FROM ROBIE ST TO PARKER ST,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
-63.615096893,44.6563621240001,9563173,TRE135709,TRE135709,TRE,HRM,,,WOOD,1,ROW,Y,N,ACPL,ACPL,5,MM,2,INS,,CONNOLLY ST FROM CHESTER AVE TO HAWK TERR,HRM,LCTS,2020/06/10 19:15:55+00,2020/06/10 19:15:55+00,2020/01/15 03:59:59+00,TPW,XY
