CMANAME,date,count,mean,median,max,min,stdDev
Halifax,2024-07-26T17:05:30,380,0.15747671952092718,0.15722073333859107,0.1611827018010598,0.1558071374891907,0.001143301132201266
Montreal,2024-07-26T17:05:30,37,0.16244568147046434,0.16280680894844798,0.16339986026280168,0.16145324707017972,6.264025892563746E-4
Ottawa,2024-07-26T17:05:30,3360,0.16117360830309976,0.16120418158586855,0.16394923627392924,0.1589745704773749,0.0010876216177614791
Toronto,2024-07-26T17:05:30,799,0.15514960443905154,0.15492286606124728,0.15709519386302304,0.15310159325593195,9.414234141969925E-4
Halifax,2024-07-27T16:46:25,448,0.16247379153483313,0.16233142886893873,0.16426476836215823,0.16121929124435433,6.43761164782291E-4
Winnipeg,2024-07-27T18:27:55,795,0.1360063631797679,0.1359103311602193,0.13817353546628913,0.13335610926145636,9.49149398847708E-4
Vancouver,2024-07-27T20:09:24,196,0.1531486394137739,0.15298005731349026,0.15434259176282017,0.1518023187774405,6.629074574635812E-4
Halifax,2024-07-28T16:27:18,1430,0.14728260003266017,0.1473204768843113,0.15035524964342917,0.1448358595370055,0.001157997857720022
Montreal,2024-07-28T16:27:18,439,0.14096786898078234,0.14074871677927697,0.14237289340118803,0.13949282015183942,7.265621570331214E-4
Ottawa,2024-07-28T16:27:18,12,0.1423831913595908,0.1423966586589211,0.14239665865907922,0.14232054299939093,2.1312172378516407E-5
Toronto,2024-07-28T16:27:18,1,0.14204578599766868,0.14204578599766868,0.14204578599766868,0.14204578599766868,0.0
Montreal,2024-07-28T18:08:49,24,0.14337263208374654,0.14355804026120791,0.14355804026136731,0.14305336057297977,2.0075325427885407E-4
Toronto,2024-07-28T18:08:49,799,0.14215248712613945,0.14219733844481222,0.14367043972025256,0.13976463675493053,7.847939970335485E-4
Winnipeg,2024-07-28T18:08:49,491,0.13907460017343026,0.13901143861003817,0.14035210013399235,0.13812693953508257,5.47669214361267E-4
Calgary,2024-07-28T19:50:18,325,0.14868222595627031,0.1483348978846685,0.14999356165754843,0.14592224389607056,8.409465881333155E-4
Halifax,2024-07-29T16:08:14,91,0.14034817250079132,0.14041436413106584,0.14166722411317342,0.13941396772850015,4.8122830443877746E-4
Montreal,2024-07-29T16:08:14,239,0.15225689365245257,0.15224084883558417,0.15308389067654246,0.15117062628262803,6.987887073828262E-4
Montreal,2024-07-29T17:49:43,255,0.15438917341561667,0.15427658122143373,0.1561643728168264,0.15311305224895125,5.529061286584392E-4
Toronto,2024-07-29T17:49:43,799,0.14383802943042145,0.14387230229833126,0.145619034767251,0.1416465938090679,7.773169821909311E-4
Montreal,2024-07-30T17:30:37,459,0.14921701788621566,0.14926921907858,0.1521909385920617,0.14659714698785303,0.0011855089652840183
Ottawa,2024-07-30T17:30:37,3134,0.14442628587975445,0.14451698625425036,0.14706610143194773,0.1417059153317806,0.001082100483486412
Toronto,2024-07-30T17:30:37,251,0.14398164741303937,0.14386540651320776,0.1458987295628597,0.14235440982140185,9.464876359485696E-4
Winnipeg,2024-07-30T17:30:37,404,0.1487827491129893,0.14871971309185247,0.14971052110205452,0.1479949340274832,4.165994972566549E-4
Calgary,2024-07-30T19:12:06,38,0.1558515717069005,0.15510602295426595,0.1567320674660639,0.1549486524377532,8.038888859820003E-4
Halifax,2024-07-31T15:30:01,42,0.14347743680160804,0.14347288012504247,0.1439464020303622,0.1434728801249278,7.218527195817182E-5
Halifax,2024-07-31T17:11:31,1114,0.14294330302096686,0.14283056092709753,0.14507246017466027,0.14108552038679284,0.0010777504644367713
Ottawa,2024-07-31T17:11:31,312,0.14401054720399672,0.14415546391243575,0.1449887007475896,0.14248202741140062,6.101209316865696E-4
Toronto,2024-07-31T17:11:31,532,0.14599250906244005,0.14603690416298043,0.14761942625055924,0.14444686472404045,8.175002599220549E-4
Calgary,2024-07-31T18:53:00,1250,0.1426987348988689,0.14262913531258384,0.1448346376421671,0.14161597192270137,7.530043796270577E-4
Winnipeg,2024-07-31T18:53:00,377,0.1558428650633294,0.15565401575568424,0.15801399946223632,0.15382318806139786,8.770442731046934E-4
Calgary,2024-07-31T20:34:30,1250,0.14321942807571092,0.14324631872912474,0.14565266668822724,0.14173917472335124,7.897399398961921E-4
Montreal,2024-08-01T16:52:23,148,0.15104401579558108,0.15104892849918392,0.1525929272175884,0.14933148026454088,0.0010382398309341945
Ottawa,2024-08-01T16:52:23,1123,0.14819423421268482,0.14812032265026293,0.14985284209251057,0.14651051163667206,7.714047072174222E-4
Calgary,2024-08-01T18:33:54,1250,0.14190010351882976,0.14206623340774413,0.14338110387351063,0.14012353122207263,8.76682063717433E-4
Winnipeg,2024-08-01T18:33:54,790,0.14719873426518745,0.14734396156876067,0.14900074899206867,0.14544887840740392,7.822002460647867E-4
Calgary,2024-08-01T20:15:24,1250,0.14033126068223487,0.14023360707091823,0.14165560901190474,0.13829658925516394,7.031777827953497E-4
Vancouver,2024-08-01T20:15:24,196,0.1401829753202228,0.14022039563913782,0.1418463885786699,0.13843971490843066,9.694735133386349E-4
Halifax,2024-08-02T16:33:18,599,0.15221773049569934,0.15226591671312395,0.15440924465660724,0.1502811759709076,7.834947058641761E-4
Winnipeg,2024-08-02T18:14:47,615,0.13930394024289153,0.13923401161755283,0.14214155077948457,0.13753620812314354,0.0010504012561097604
Calgary,2024-08-02T19:56:17,15,0.1382129003778673,0.13822980225080367,0.13822980225111062,0.1378111130942442,1.0967376823463813E-4
Winnipeg,2024-08-03T17:55:41,191,0.13861801196599485,0.13870160166756837,0.14033839656477656,0.1370792686938112,7.405136119575629E-4
Calgary,2024-08-03T19:37:11,188,0.1380583166207759,0.1379111460095262,0.1394592523577336,0.13690342777982453,6.528805406229993E-4
Vancouver,2024-08-03T19:37:11,196,0.13982780326738556,0.13980928063391365,0.1404943916100449,0.13859713077539304,3.8662338616625934E-4
Vancouver,2024-08-03T21:18:40,183,0.13973343834715019,0.1396322250366246,0.1404158771039582,0.1393726170060325,2.5498420602303423E-4
Montreal,2024-08-04T17:36:35,138,0.1449286247683756,0.1450150773746665,0.14597963426263721,0.1436190456151355,6.661631622917973E-4
Ottawa,2024-08-04T17:36:35,736,0.14540679529647058,0.14548072866546,0.14740513265143038,0.14370502432560456,8.611158403648401E-4
Vancouver,2024-08-04T19:18:04,196,0.13913791786226845,0.1392346511853475,0.14033868908907368,0.1380281746386898,4.582019740749134E-4
Vancouver,2024-08-04T20:59:34,196,0.13991113901064686,0.13969143142974305,0.14216327667261885,0.13949626684171795,5.233578940437198E-4
Halifax,2024-08-05T17:17:28,521,0.14554308738866678,0.14541480268849652,0.1469154804946002,0.14432033896434357,7.95859933621149E-4
Winnipeg,2024-08-05T17:17:28,95,0.14162445844710844,0.1413351090967093,0.14228890836253066,0.14062672747080868,5.532320426412833E-4
Calgary,2024-08-05T18:58:58,42,0.1358677495002294,0.13584780693048454,0.1363354832154474,0.1358476345480948,8.20928464577914E-5
Winnipeg,2024-08-05T18:58:58,218,0.1416872256209751,0.1420946039414513,0.14232761566212662,0.14014962315553461,6.130057745928406E-4
Vancouver,2024-08-05T20:40:27,196,0.1423201161934427,0.14226565081756573,0.1433239728214933,0.14107188432263018,4.626674390666358E-4
Winnipeg,2024-08-06T18:39:50,99,0.14195954623729726,0.14144020962043005,0.14427305758003572,0.14130757749069037,8.290378997205221E-4
Vancouver,2024-08-06T20:21:20,196,0.14330412236695536,0.1432005779365334,0.14539468288437438,0.14230637567887294,7.265103406773588E-4
