CMANAME,date,count,mean,median,max,min,stdDev
Vancouver,2024-06-22T21:07:37,196,0.029843469401957635,0.030324930568317185,0.030520079789308083,0.02749535255128792,8.756517077139037E-4
Halifax,2024-06-23T15:44:06,232,0.03276158800792368,0.03245267150576365,0.03354974836113375,0.0323706705366428,3.789390713846382E-4
Halifax,2024-06-23T17:25:36,16,0.035890944291548474,0.035890944302052544,0.03589094550939248,0.035890942619386766,8.065490087349327E-10
Ottawa,2024-06-23T17:25:36,1749,0.031142699788956802,0.03147432397433741,0.03490768745543972,0.02596165131490725,0.0019238949703841036
Toronto,2024-06-23T17:25:36,631,0.03332159121150892,0.032883292274957406,0.055500315482112074,0.026998057029597886,0.005025452044863777
Winnipeg,2024-06-23T17:25:36,123,0.026987500251930238,0.027572602354458717,0.02922978918685621,0.025310562210125488,0.0013883084892499843
Calgary,2024-06-23T19:07:05,843,0.029426576232597316,0.030343396705679187,0.03336125999756794,0.02533761039371362,0.002177271616439061
Winnipeg,2024-06-23T19:07:05,707,0.0316289004477051,0.03200663560209614,0.032778420199802864,0.0287351241595912,0.001125132035453709
Calgary,2024-06-23T20:48:35,761,0.02781927752893516,0.028431847223727852,0.02933642381458028,0.02226778013643375,0.0019390622893900454
Vancouver,2024-06-23T20:48:35,29,0.02513048072836446,0.024939999672849333,0.02557196352890979,0.024574321759798404,3.8024764374086645E-4
Montreal,2024-06-24T17:06:33,191,0.03220051036683161,0.03413977538609774,0.035940518115393526,0.026773931458581094,0.003733948742251776
Ottawa,2024-06-24T17:06:33,3400,0.032339859538614894,0.03230053322875505,0.042128287255806064,0.02224024311323248,0.003965438910552853
Toronto,2024-06-24T17:06:33,798,0.03283575837040503,0.03251043139460651,0.03599641576808451,0.029834220185863278,0.0018524910120722147
Calgary,2024-06-24T18:48:04,1092,0.026107806621058487,0.026589761736245804,0.028783230111054665,0.02046702976864635,0.002017611547466893
Winnipeg,2024-06-24T18:48:04,795,0.030332296044165163,0.03010018159563775,0.03365690633656908,0.02787211164829823,0.0012714407219138971
Calgary,2024-06-24T20:29:33,1162,0.026377495355897375,0.025997591098244278,0.028499120846441958,0.024311909452051014,0.0011124082587988002
Vancouver,2024-06-24T20:29:33,120,0.0285540466484219,0.02772828378367912,0.031007850542698237,0.02741732753399195,0.0011935203936692112
Montreal,2024-06-25T16:47:31,406,0.03600427229894881,0.03585317558044601,0.03910966962578601,0.032786685523193713,0.001978216771906609
Calgary,2024-06-25T18:29:02,1250,0.02581126043596649,0.02611592366515208,0.02809184230869098,0.023070503026202435,0.001176441841424939
Toronto,2024-06-25T18:29:02,32,0.03375329420390924,0.033753294497714074,0.03375329578348923,0.03375329303090278,9.313225746154785E-10
Winnipeg,2024-06-25T18:29:02,79,0.030217899253186197,0.031321274439580146,0.03165562975417867,0.027764179566619095,0.0015687307849936518
Calgary,2024-06-25T20:10:32,1250,0.027109474823200672,0.027170988369750623,0.030474821105632533,0.023997709155036323,0.0014720137735565152
Vancouver,2024-06-25T20:10:32,148,0.030920085992275893,0.03026335052380885,0.03467568820545657,0.021575202737090102,0.003341451738767774
Halifax,2024-06-26T16:28:30,1266,0.032576257076097265,0.032234759518525266,0.03924418081566287,0.02685484925618019,0.0029468342374796026
Montreal,2024-06-26T16:28:30,23,0.026341978822838674,0.02590700087124942,0.02766848728060413,0.02590699963725864,7.489280536014181E-4
Montreal,2024-06-26T18:09:59,3,0.029127078111912515,0.029127078282114995,0.029127078757576225,0.029127077746679723,5.376993391566218E-10
Ottawa,2024-06-26T18:09:59,1717,0.0295388881408396,0.030052774109409867,0.03459000587465757,0.022745500367243137,0.003564265375923852
Winnipeg,2024-06-26T18:09:59,795,0.03248508676877883,0.03251998169526451,0.035538028925681704,0.030236718880416364,0.0016956985363183084
Calgary,2024-06-26T19:51:29,410,0.023432182421976012,0.022841354344111064,0.026989599234944293,0.021194073348346627,0.001682132213905397
Vancouver,2024-06-26T19:51:29,27,0.022848019546070592,0.022848019490274856,0.022848020330862456,0.02284801893078546,5.069477986095635E-10
Winnipeg,2024-06-26T19:51:29,795,0.03217648084376896,0.03207342203957349,0.03264799714091699,0.0291790664195891,3.6498168720854393E-4
Montreal,2024-06-27T16:09:27,387,0.03023032962919369,0.030192136591520254,0.03165878355506243,0.028740121051645483,9.286587491349818E-4
Ottawa,2024-06-27T16:09:27,130,0.026163273945685434,0.02678245658149425,0.027948463335632633,0.024749308091662484,9.598164235756928E-4
Ottawa,2024-06-27T17:50:57,1671,0.027519688516939728,0.027510272143513516,0.029983656480938328,0.024772241588264677,0.0012820785593935136
Toronto,2024-06-27T17:50:57,706,0.030104115717425342,0.0300354242623151,0.0338466316461901,0.025633497839989965,0.002269722122869811
Winnipeg,2024-06-27T17:50:57,37,0.025812901949357515,0.02581073530017238,0.028437649969479544,0.025810734048445336,4.2598617078176866E-4
Calgary,2024-06-27T19:32:28,20,0.018416022081271747,0.018521975725868216,0.01852197641626482,0.017914158927264882,2.302220474807129E-4
Winnipeg,2024-06-27T19:32:28,42,0.027343872819868865,0.027343872934568286,0.02734387368193182,0.02734387167492456,5.748247726339546E-10
Halifax,2024-06-28T15:50:25,944,0.026396545637402746,0.026665712889065527,0.03085908987451154,0.023054141341368024,0.002245191118973169
Halifax,2024-06-28T17:31:54,649,0.02571555869027637,0.02479607594720134,0.028802776059860098,0.023591615941798705,0.0016261016424118555
Montreal,2024-06-28T17:31:54,459,0.029916167430608657,0.03015699511692651,0.032408773899087695,0.026188440620888126,0.0016450892143459826
